type	name	code	yyyymm	value
DD	중랑구	11260	201810	6.250896794
DD	서울시성북구	11290	201810	6.250896794
DD	강북구	11305	201810	6.250896794
DD	서울시도봉구	11320	201810	6.250896794
DD	서울시노원구	11350	201810	6.250896794
DD	은평구	11380	201810	6.635467236
DD	서대문구	11410	201810	6.635467236
DD	마포구	11440	201810	6.635467236
DD	부산광역시	26	201810	7.588314607
DD	대구광역시	27	201810	9.342264978
DD	인천광역시	28	201810	9.322035965
DD	광주광역시	29	201810	9.638849431
DD	대전광역시	30	201810	8.343962148
DD	울산광역시	31	201810	8.730633442
DD	세종특별자치시	36	201810	10.15384615
DD	경기도	41	201810	7.893476998
DD	강원도	42	201810	8.282954357
DD	충청북도	43	201810	11.10555556
DD	충청남도	44	201810	10.09251472
DD	전라북도	45	201810	10.10526316
DD	전라남도	46	201810	9.51484416
DD	경상북도	47	201810	11.16246756
DD	경상남도	48	201810	8.649272307
DD	제주특별자치시도	50	201810	6.71112988
APT	서울특별시	11	201811	4
APT	종로구	11110	201811	4.266750948
APT	중구	11140	201811	4.2
APT	용산구	11170	201811	4.212708206
APT	성동구	11200	201811	4.077697681
APT	광진구	11215	201811	3.733727434
APT	동대문구	11230	201811	4.090909091
APT	중랑구	11260	201811	4.319494823
APT	성북구	11290	201811	3.903488372
APT	강북구	11305	201811	4.070012918
APT	도봉구	11320	201811	4.5
APT	노원구	11350	201811	4.5
APT	은평구	11380	201811	4.235294118
APT	서대문구	11410	201811	3.885714286
APT	마포구	11440	201811	3.896670342
APT	양천구	11470	201811	3.692307692
APT	강서구	11500	201811	4
APT	구로구	11530	201811	4.029279811
APT	금천구	11545	201811	4.631578947
APT	영등포구	11560	201811	3.959509892
APT	동작구	11590	201811	3.62762605
APT	관악구	11620	201811	4.2
APT	서초구	11650	201811	3.89039039
APT	강남구	11680	201811	4
APT	송파구	11710	201811	3.6
APT	강동구	11740	201811	4
APT	부산광역시	26	201811	4.66362821
APT	영도구	26200	201811	5.788377561
APT	부산진구	26230	201811	5.154017346
APT	동래구	26260	201811	4.235294118
APT	남구	26290	201811	4.320915427
APT	북구	26320	201811	4.615384615
APT	해운대구	26350	201811	4.400421528
APT	사하구	26380	201811	5.142857143
APT	금정구	26410	201811	4.402484683
APT	연제구	26470	201811	4.695652174
APT	수영구	26500	201811	4.856999049
APT	사상구	26530	201811	5
APT	기장군	26710	201811	4.598046169
APT	대구광역시	27	201811	4.562279342
APT	동구	27140	201811	4.452807074
APT	서구	27170	201811	4.785685714
APT	북구	27230	201811	4.64516129
APT	수성구	27260	201811	4.420744583
APT	달서구	27290	201811	4.337493387
APT	달성군	27710	201811	5.248096873
APT	인천광역시	28	201811	4.864747519
APT	중구	28110	201811	5.790947209
APT	동구	28140	201811	5.217812639
APT	미주홀구	28177	201811	5.142857143
APT	연수구	28185	201811	4.64516129
APT	남동구	28200	201811	4.939897909
APT	부평구	28237	201811	4.537442869
APT	계양구	28245	201811	5.28
APT	서구	28260	201811	4.8205143
APT	광주광역시	29	201811	5.312651162
APT	서구	29140	201811	4.8
APT	남구	29155	201811	5.333333333
APT	북구	29170	201811	5.647058824
APT	광산구	29200	201811	5.538461538
APT	대전광역시	30	201811	4.864864865
APT	동구	30110	201811	5.4
APT	중구	30140	201811	5.28
APT	서구	30170	201811	4.571428571
APT	유성구	30200	201811	4.8
APT	대덕구	30230	201811	5.4
APT	울산광역시	31	201811	4.88372093
APT	중구	31110	201811	4.550085915
APT	남구	31140	201811	4.615384615
APT	동구	31170	201811	4.8
APT	북구	31200	201811	4.8
APT	울주군	31710	201811	5.333333333
APT	세종특별자치시	36110	201811	5
APT	경기도	41	201811	4.668702864
APT	장안구	41111	201811	4.57607567
APT	권선구	41113	201811	4.663721159
APT	팔달구	41115	201811	5.384259074
APT	영통구	41117	201811	4.285714286
APT	수정구	41131	201811	4.108192747
APT	중원구	41133	201811	4.5
APT	분당구	41135	201811	3.924912708
APT	의정부시	41150	201811	5.179467312
APT	만안구	41171	201811	4.403190718
APT	동안구	41173	201811	4.153846154
APT	부천시	41190	201811	4.644651673
APT	광명시	41210	201811	4.220925244
APT	평택시	41220	201811	5.538461538
APT	동두천시	41250	201811	5.647058824
APT	상록구	41271	201811	5.183403943
APT	단원구	41273	201811	5.142857143
APT	덕양구	41281	201811	4.4
APT	일산동구	41285	201811	4.421052632
APT	일산서구	41287	201811	4.640762463
APT	과천시	41290	201811	3.656862745
APT	구리시	41310	201811	4.521202908
APT	남양주시	41360	201811	5
APT	오산시	41370	201811	5.426982223
APT	시흥시	41390	201811	5.268292683
APT	군포시	41410	201811	4.321979204
APT	의왕시	41430	201811	4
APT	하남시	41450	201811	4.137931034
APT	용인시	4146	201811	4.485981308
APT	처인구	41461	201811	6
APT	기흥구	41463	201811	4.8
APT	수지구	41465	201811	4.172670807
APT	파주시	41480	201811	4.843049327
APT	이천시	41500	201811	5.865604778
APT	안성시	41550	201811	6
APT	김포시	41570	201811	4.615384615
APT	화성시	41590	201811	4.965517241
APT	광주시	41610	201811	4.8
APT	양주시	41630	201811	5.455386803
APT	포천시	41650	201811	8
APT	강원도	42	201811	6.374769104
APT	춘천시	42110	201811	4.8
APT	원주시	42130	201811	6.461538462
APT	속초시	42210	201811	6
APT	충청북도	43	201811	5.920022709
APT	청주시	4311	201811	5.6
APT	흥덕구	43113	201811	5.601121016
APT	충주시	43130	201811	5.731343284
APT	충청남도	44	201811	6
APT	천안시	44130	201811	5.75937435
APT	동남구	44131	201811	5.752111909
APT	서북구	44133	201811	5.75937435
APT	공주시	44150	201811	7
APT	아산시	44200	201811	6.339622642
APT	전라북도	45	201811	6.666666667
APT	완산구	45111	201811	5.6
APT	덕진구	45113	201811	5.623156745
APT	군산시	45130	201811	6.671618289
APT	익산시	45140	201811	6
APT	전라남도	46	201811	7.181672932
APT	목포시	46110	201811	6.88
APT	광양시	46230	201811	7.507281553
APT	경상북도	47	201811	5.796933603
APT	포항시	4711	201811	7.240744705
APT	북구	47113	201811	5.496503497
APT	구미시	47190	201811	5.552777778
APT	경상남도	48	201811	5.033593598
APT	의창구	48121	201811	4.8
APT	성산구	48123	201811	4.579418288
APT	마산합포구	48125	201811	4.8
APT	마산회원구	48127	201811	5.454545455
APT	진해구	48129	201811	4.965517241
APT	진주시	48170	201811	5.380400309
APT	통영시	48220	201811	5.142857143
APT	사천시	48240	201811	5.335024068
APT	김해시	48250	201811	5.333333333
APT	거제시	48310	201811	4.93414101
APT	양산시	48330	201811	5
APT	제주특별자치시도	50	201811	4.741721854
APT	제주시	50110	201811	4.793617021
YLDSD	서울특별시	11	201811	4.545992932
YLDSD	종로구	11110	201811	5.227022386
YLDSD	중구	11140	201811	5.227022386
YLDSD	용산구	11170	201811	5.227022386
YLDSD	양천구	11470	201811	4.756121525
YLDSD	강서구	11500	201811	4.756121525
YLDSD	구로구	11530	201811	4.756121525
YLDSD	금천구	11545	201811	4.756121525
YLDSD	영등포구	11560	201811	4.756121525
YLDSD	동작구	11590	201811	4.756121525
YLDSD	관악구	11620	201811	4.756121525
YLDSD	서초구	11650	201811	4.214269371
YLDSD	강남구	11680	201811	4.214269371
YLDSD	송파구	11710	201811	4.214269371
YLDSD	강동구	11740	201811	4.214269371
YLDSD	성동구	11200	201811	4.673747984
YLDSD	광진구	11215	201811	4.673747984
YLDSD	동대문구	11230	201811	4.673747984
YLDSD	중랑구	11260	201811	4.673747984
YLDSD	서울시성북구	11290	201811	4.673747984
YLDSD	강북구	11305	201811	4.673747984
YLDSD	서울시도봉구	11320	201811	4.673747984
YLDSD	서울시노원구	11350	201811	4.673747984
YLDSD	은평구	11380	201811	4.976877766
YLDSD	서대문구	11410	201811	4.976877766
YLDSD	마포구	11440	201811	4.976877766
YLDSD	부산광역시	26	201811	8.748289731
YLDSD	대구광역시	27	201811	6.960952776
YLDSD	인천광역시	28	201811	7.683706383
YLDSD	광주광역시	29	201811	6.824797844
YLDSD	대전광역시	30	201811	8.310866341
YLDSD	울산광역시	31	201811	6.526548773
YLDSD	세종특별자치시	36	201811	11.8513508
YLDSD	경기도	41	201811	6.985722517
YLDSD	강원도	42	201811	8.352968471
YLDSD	충청북도	43	201811	10.88030547
YLDSD	충청남도	44	201811	9.219750407
YLDSD	전라북도	45	201811	8.450703495
YLDSD	전라남도	46	201811	9.642045518
YLDSD	경상북도	47	201811	7.884255319
YLDSD	경상남도	48	201811	6.225729717
YLDSD	제주특별자치시도	50	201811	5.12139868
DD	서울특별시	11	201811	6.269387755
DD	종로구	11110	201811	6.150953445
DD	중구	11140	201811	6.150953445
DD	용산구	11170	201811	6.150953445
DD	양천구	11470	201811	6.451151991
DD	강서구	11500	201811	6.451151991
DD	구로구	11530	201811	6.451151991
DD	금천구	11545	201811	6.451151991
DD	영등포구	11560	201811	6.451151991
DD	동작구	11590	201811	6.451151991
DD	관악구	11620	201811	6.451151991
DD	서초구	11650	201811	5.781289638
DD	강남구	11680	201811	5.781289638
DD	송파구	11710	201811	5.781289638
DD	강동구	11740	201811	5.781289638
DD	성동구	11200	201811	6.209497732
DD	광진구	11215	201811	6.209497732
DD	동대문구	11230	201811	6.209497732
DD	중랑구	11260	201811	6.209497732
DD	서울시성북구	11290	201811	6.209497732
DD	강북구	11305	201811	6.209497732
DD	서울시도봉구	11320	201811	6.209497732
DD	서울시노원구	11350	201811	6.209497732
DD	은평구	11380	201811	6.645809891
DD	서대문구	11410	201811	6.645809891
DD	마포구	11440	201811	6.645809891
DD	부산광역시	26	201811	7.598494
DD	대구광역시	27	201811	9.141376758
DD	인천광역시	28	201811	9.333333333
DD	광주광역시	29	201811	9.523809524
DD	대전광역시	30	201811	8.235294118
DD	울산광역시	31	201811	8.884482077
DD	세종특별자치시	36	201811	10.26068792
DD	경기도	41	201811	7.854545455
DD	강원도	42	201811	8.384492044
DD	충청북도	43	201811	11.00268097
DD	충청남도	44	201811	9.987457791
DD	전라북도	45	201811	9.777777778
DD	전라남도	46	201811	9.556182859
DD	경상북도	47	201811	11.34451956
DD	경상남도	48	201811	8.819176694
DD	제주특별자치시도	50	201811	6.513732506
APT	서울특별시	11	201812	4
APT	종로구	11110	201812	4.238122668
APT	중구	11140	201812	4.2
APT	용산구	11170	201812	4.294348715
APT	성동구	11200	201812	4.06056678
APT	광진구	11215	201812	3.750933892
APT	동대문구	11230	201812	4.090909091
APT	중랑구	11260	201812	4.285714286
APT	성북구	11290	201812	3.910010111
APT	강북구	11305	201812	4.056338028
APT	도봉구	11320	201812	4.5
APT	노원구	11350	201812	4.5
APT	은평구	11380	201812	4.363636364
APT	서대문구	11410	201812	3.857142857
APT	마포구	11440	201812	3.878676471
APT	양천구	11470	201812	3.692307692
APT	강서구	11500	201812	4.013062409
APT	구로구	11530	201812	4
APT	금천구	11545	201812	4.615384615
APT	영등포구	11560	201812	4
APT	동작구	11590	201812	3.636363636
APT	관악구	11620	201812	4.137931034
APT	서초구	11650	201812	3.898569631
APT	강남구	11680	201812	4
APT	송파구	11710	201812	3.6
APT	강동구	11740	201812	4
APT	부산광역시	26	201812	4.660194175
APT	영도구	26200	201812	5.626702997
APT	부산진구	26230	201812	5.187159956
APT	동래구	26260	201812	4.285714286
APT	남구	26290	201812	4.3733613
APT	북구	26320	201812	4.501051133
APT	해운대구	26350	201812	4.384615385
APT	사하구	26380	201812	5.142857143
APT	금정구	26410	201812	4.330893231
APT	연제구	26470	201812	4.8
APT	수영구	26500	201812	4.909090909
APT	사상구	26530	201812	5
APT	기장군	26710	201812	4.588235294
APT	대구광역시	27	201812	4.511329779
APT	동구	27140	201812	4.355216329
APT	서구	27170	201812	4.645714286
APT	북구	27230	201812	4.615384615
APT	수성구	27260	201812	4.363636364
APT	달서구	27290	201812	4.363636364
APT	달성군	27710	201812	5.248096873
APT	인천광역시	28	201812	4.865765766
APT	중구	28110	201812	5.705216309
APT	동구	28140	201812	5.139864248
APT	미주홀구	28177	201812	5.052631579
APT	연수구	28185	201812	4.707956002
APT	남동구	28200	201812	4.992
APT	부평구	28237	201812	4.459680248
APT	계양구	28245	201812	5.251877791
APT	서구	28260	201812	4.8
APT	광주광역시	29	201812	5.260566614
APT	서구	29140	201812	4.8
APT	남구	29155	201812	5.139539101
APT	북구	29170	201812	5.593608295
APT	광산구	29200	201812	5.4
APT	대전광역시	30	201812	4.8
APT	동구	30110	201812	4.97245734
APT	중구	30140	201812	5.333333333
APT	서구	30170	201812	4.588235294
APT	유성구	30200	201812	4.8
APT	대덕구	30230	201812	5.427272727
APT	울산광역시	31	201812	4.8
APT	중구	31110	201812	4.675817405
APT	남구	31140	201812	4.755026615
APT	동구	31170	201812	4.68520451
APT	북구	31200	201812	4.8
APT	울주군	31710	201812	5.163721601
APT	세종특별자치시	36110	201812	4.976401375
APT	경기도	41	201812	4.666666667
APT	장안구	41111	201812	4.549407526
APT	권선구	41113	201812	4.64516129
APT	팔달구	41115	201812	5.569020659
APT	영통구	41117	201812	4.285714286
APT	수정구	41131	201812	4.102631579
APT	중원구	41133	201812	4.45
APT	분당구	41135	201812	3.9
APT	의정부시	41150	201812	5.142857143
APT	만안구	41171	201812	4.250778124
APT	동안구	41173	201812	4.133762058
APT	부천시	41190	201812	4.571428571
APT	광명시	41210	201812	4.230107195
APT	평택시	41220	201812	5.6
APT	동두천시	41250	201812	5.647058824
APT	상록구	41271	201812	5.183403943
APT	단원구	41273	201812	5.070422535
APT	덕양구	41281	201812	4.3416652
APT	일산동구	41285	201812	4.439266441
APT	일산서구	41287	201812	4.695652174
APT	과천시	41290	201812	3.711688312
APT	구리시	41310	201812	4.510906153
APT	남양주시	41360	201812	5
APT	오산시	41370	201812	5.369875317
APT	시흥시	41390	201812	5.30821409
APT	군포시	41410	201812	4.30005066
APT	의왕시	41430	201812	4.006260705
APT	하남시	41450	201812	4.137931034
APT	용인시	4146	201812	4.5
APT	처인구	41461	201812	6
APT	기흥구	41463	201812	4.8
APT	수지구	41465	201812	4.173913043
APT	파주시	41480	201812	4.8
APT	이천시	41500	201812	5.978011763
APT	안성시	41550	201812	6
APT	김포시	41570	201812	4.590396093
APT	화성시	41590	201812	4.965517241
APT	광주시	41610	201812	4.736842105
APT	양주시	41630	201812	5.333333333
APT	포천시	41650	201812	7.949599084
APT	강원도	42	201812	6.072324543
APT	춘천시	42110	201812	4.8
APT	원주시	42130	201812	6.545454545
APT	속초시	42210	201812	6.006037432
APT	충청북도	43	201812	5.739130435
APT	청주시	4311	201812	5.56880598
APT	흥덕구	43113	201812	5.56961196
APT	충주시	43130	201812	5.697642251
APT	충청남도	44	201812	6
APT	천안시	44130	201812	5.714285714
APT	동남구	44131	201812	5.616901408
APT	서북구	44133	201812	5.75937435
APT	공주시	44150	201812	6.988788505
APT	아산시	44200	201812	6.315789474
APT	전라북도	45	201812	6.666666667
APT	완산구	45111	201812	5.609143499
APT	덕진구	45113	201812	5.623156745
APT	군산시	45130	201812	6.727140851
APT	익산시	45140	201812	6
APT	전라남도	46	201812	6.226495726
APT	목포시	46110	201812	7.196159488
APT	광양시	46230	201812	7.621771218
APT	경상북도	47	201812	5.658760108
APT	포항시	4711	201812	6.24
APT	북구	47113	201812	5
APT	구미시	47190	201812	5.672293942
APT	경상남도	48	201812	5.001181425
APT	의창구	48121	201812	4.8
APT	성산구	48123	201812	4.574117647
APT	마산합포구	48125	201812	4.976470588
APT	마산회원구	48127	201812	5.143151061
APT	진해구	48129	201812	4.967799905
APT	진주시	48170	201812	5.419354839
APT	통영시	48220	201812	5.236363636
APT	사천시	48240	201812	5.454545455
APT	김해시	48250	201812	5.25
APT	거제시	48310	201812	4.957371962
APT	양산시	48330	201812	5
APT	제주특별자치시도	50	201812	4.842101053
APT	제주시	50110	201812	4.761897143
YLDSD	서울특별시	11	201812	4.502738025
YLDSD	종로구	11110	201812	5.157450248
YLDSD	중구	11140	201812	5.157450248
YLDSD	용산구	11170	201812	5.157450248
YLDSD	양천구	11470	201812	4.667962023
YLDSD	강서구	11500	201812	4.667962023
YLDSD	구로구	11530	201812	4.667962023
YLDSD	금천구	11545	201812	4.667962023
YLDSD	영등포구	11560	201812	4.667962023
YLDSD	동작구	11590	201812	4.667962023
YLDSD	관악구	11620	201812	4.667962023
YLDSD	서초구	11650	201812	4.159256891
YLDSD	강남구	11680	201812	4.159256891
YLDSD	송파구	11710	201812	4.159256891
YLDSD	강동구	11740	201812	4.159256891
YLDSD	성동구	11200	201812	4.726843804
YLDSD	광진구	11215	201812	4.726843804
YLDSD	동대문구	11230	201812	4.726843804
YLDSD	중랑구	11260	201812	4.726843804
YLDSD	서울시성북구	11290	201812	4.726843804
YLDSD	강북구	11305	201812	4.726843804
YLDSD	서울시도봉구	11320	201812	4.726843804
YLDSD	서울시노원구	11350	201812	4.726843804
YLDSD	은평구	11380	201812	4.960946419
YLDSD	서대문구	11410	201812	4.960946419
YLDSD	마포구	11440	201812	4.960946419
YLDSD	부산광역시	26	201812	8.767882811
YLDSD	대구광역시	27	201812	6.760825158
YLDSD	인천광역시	28	201812	7.717941966
YLDSD	광주광역시	29	201812	6.512019231
YLDSD	대전광역시	30	201812	8.181524205
YLDSD	울산광역시	31	201812	6.012382116
YLDSD	세종특별자치시	36	201812	10.32213477
YLDSD	경기도	41	201812	6.901259994
YLDSD	강원도	42	201812	8.108108108
YLDSD	충청북도	43	201812	10.64143004
YLDSD	충청남도	44	201812	9.173289242
YLDSD	전라북도	45	201812	8.696948522
YLDSD	전라남도	46	201812	9.554361306
YLDSD	경상북도	47	201812	7.754616905
YLDSD	경상남도	48	201812	6.331439025
YLDSD	제주특별자치시도	50	201812	5.224093084
DD	서울특별시	11	201812	6.25593882
DD	종로구	11110	201812	6.022516688
DD	중구	11140	201812	6.022516688
DD	용산구	11170	201812	6.022516688
DD	양천구	11470	201812	6.421454314
DD	강서구	11500	201812	6.421454314
DD	구로구	11530	201812	6.421454314
DD	금천구	11545	201812	6.421454314
DD	영등포구	11560	201812	6.421454314
DD	동작구	11590	201812	6.421454314
DD	관악구	11620	201812	6.421454314
DD	서초구	11650	201812	5.678967415
DD	강남구	11680	201812	5.678967415
DD	송파구	11710	201812	5.678967415
DD	강동구	11740	201812	5.678967415
DD	성동구	11200	201812	6.258853155
DD	광진구	11215	201812	6.258853155
DD	동대문구	11230	201812	6.258853155
DD	중랑구	11260	201812	6.258853155
DD	서울시성북구	11290	201812	6.258853155
DD	강북구	11305	201812	6.258853155
DD	서울시도봉구	11320	201812	6.258853155
DD	서울시노원구	11350	201812	6.258853155
DD	은평구	11380	201812	6.649805781
DD	서대문구	11410	201812	6.649805781
DD	마포구	11440	201812	6.649805781
DD	부산광역시	26	201812	7.472345666
DD	대구광역시	27	201812	9.027237354
DD	인천광역시	28	201812	9.188728464
DD	광주광역시	29	201812	9.710355008
DD	대전광역시	30	201812	8.120541935
DD	울산광역시	31	201812	8.7699707
DD	세종특별자치시	36	201812	9.898546972
DD	경기도	41	201812	7.8827205
DD	강원도	42	201812	8.259974007
DD	충청북도	43	201812	10.90909091
DD	충청남도	44	201812	9.884879328
DD	전라북도	45	201812	9.633088108
DD	전라남도	46	201812	9.545213207
DD	경상북도	47	201812	11.36842105
DD	경상남도	48	201812	8.795811518
DD	제주특별자치시도	50	201812	6.777947781
APT	서울특별시	11	201901	4
APT	종로구	11110	201901	4.240730666
APT	중구	11140	201901	4.068924919
APT	용산구	11170	201901	4.285714286
APT	성동구	11200	201901	4.04494382
APT	광진구	11215	201901	3.789473684
APT	동대문구	11230	201901	4.067417858
APT	중랑구	11260	201901	4.363636364
APT	성북구	11290	201901	3.948087498
APT	강북구	11305	201901	4.1
APT	도봉구	11320	201901	4.559483311
APT	노원구	11350	201901	4.451982
APT	은평구	11380	201901	4.285714286
APT	서대문구	11410	201901	3.84
APT	마포구	11440	201901	3.9
APT	양천구	11470	201901	3.668213646
APT	강서구	11500	201901	4.035577116
APT	구로구	11530	201901	4.000392394
APT	금천구	11545	201901	4.615384615
APT	영등포구	11560	201901	4.090909091
APT	동작구	11590	201901	3.642857143
APT	관악구	11620	201901	4.313513514
APT	서초구	11650	201901	3.872035075
APT	강남구	11680	201901	4
APT	송파구	11710	201901	3.6
APT	강동구	11740	201901	4
APT	부산광역시	26	201901	4.660865887
APT	영도구	26200	201901	5.684210526
APT	부산진구	26230	201901	5.25
APT	동래구	26260	201901	4.4
APT	남구	26290	201901	4.402363836
APT	북구	26320	201901	4.8
APT	해운대구	26350	201901	4.363636364
APT	사하구	26380	201901	5.052631579
APT	금정구	26410	201901	4.34635905
APT	연제구	26470	201901	4.8
APT	수영구	26500	201901	5
APT	사상구	26530	201901	5
APT	기장군	26710	201901	4.513710169
APT	대구광역시	27	201901	4.444444444
APT	동구	27140	201901	4.333333333
APT	서구	27170	201901	4.8
APT	북구	27230	201901	4.601809955
APT	수성구	27260	201901	4.323303674
APT	달서구	27290	201901	4.3749975
APT	달성군	27710	201901	4.655310826
APT	인천광역시	28	201901	4.896322477
APT	중구	28110	201901	5.721240639
APT	동구	28140	201901	5
APT	미주홀구	28177	201901	5.131771642
APT	연수구	28185	201901	4.8
APT	남동구	28200	201901	5.04
APT	부평구	28237	201901	4.501535382
APT	계양구	28245	201901	5.346534653
APT	서구	28260	201901	4.8
APT	광주광역시	29	201901	5.173665067
APT	서구	29140	201901	4.8
APT	남구	29155	201901	5
APT	북구	29170	201901	5.4
APT	광산구	29200	201901	5.4
APT	대전광역시	30	201901	4.8
APT	동구	30110	201901	4.714285714
APT	중구	30140	201901	5.419354839
APT	서구	30170	201901	4.604407061
APT	유성구	30200	201901	4.741953535
APT	대덕구	30230	201901	5.539527748
APT	울산광역시	31	201901	4.8
APT	중구	31110	201901	4.335664336
APT	남구	31140	201901	4.8
APT	동구	31170	201901	4.695652174
APT	북구	31200	201901	4.864864865
APT	울주군	31710	201901	5.152073733
APT	세종특별자치시	36110	201901	4.909090909
APT	경기도	41	201901	4.666666667
APT	장안구	41111	201901	4.647531961
APT	권선구	41113	201901	4.615721102
APT	팔달구	41115	201901	5.589386676
APT	영통구	41117	201901	4.333316264
APT	수정구	41131	201901	4.218448523
APT	중원구	41133	201901	4.5
APT	분당구	41135	201901	3.944511219
APT	의정부시	41150	201901	5.1
APT	만안구	41171	201901	4.285714286
APT	동안구	41173	201901	4.153846154
APT	부천시	41190	201901	4.615384615
APT	광명시	41210	201901	4.23547293
APT	평택시	41220	201901	5.633636712
APT	동두천시	41250	201901	5.603377346
APT	상록구	41271	201901	5.189189189
APT	단원구	41273	201901	5.1
APT	덕양구	41281	201901	4.363636364
APT	일산동구	41285	201901	4.423290943
APT	일산서구	41287	201901	4.682926829
APT	과천시	41290	201901	3.663710273
APT	구리시	41310	201901	4.478110292
APT	남양주시	41360	201901	5
APT	오산시	41370	201901	5.405405405
APT	시흥시	41390	201901	5.313372061
APT	군포시	41410	201901	4.32
APT	의왕시	41430	201901	4.023316762
APT	하남시	41450	201901	4.152249135
APT	용인시	4146	201901	4.5
APT	처인구	41461	201901	6
APT	기흥구	41463	201901	4.745400835
APT	수지구	41465	201901	4.2
APT	파주시	41480	201901	4.785178625
APT	이천시	41500	201901	5.925925926
APT	안성시	41550	201901	6
APT	김포시	41570	201901	4.614778784
APT	화성시	41590	201901	4.965517241
APT	광주시	41610	201901	4.714285714
APT	양주시	41630	201901	5.333333333
APT	포천시	41650	201901	8.474799542
APT	강원도	42	201901	6.034391434
APT	춘천시	42110	201901	4.8
APT	원주시	42130	201901	6.545454545
APT	속초시	42210	201901	6.153846154
APT	충청북도	43	201901	5.731343284
APT	청주시	4311	201901	5.569714286
APT	흥덕구	43113	201901	5.50313059
APT	충주시	43130	201901	5.590062112
APT	충청남도	44	201901	6
APT	천안시	44130	201901	5.799777531
APT	동남구	44131	201901	5.669868759
APT	서북구	44133	201901	6
APT	공주시	44150	201901	7.055555556
APT	아산시	44200	201901	6
APT	전라북도	45	201901	6
APT	완산구	45111	201901	5.563361697
APT	덕진구	45113	201901	5.623156745
APT	군산시	45130	201901	6
APT	익산시	45140	201901	6
APT	전라남도	46	201901	6
APT	목포시	46110	201901	7.20108412
APT	광양시	46230	201901	7.621771218
APT	경상북도	47	201901	5.652173913
APT	포항시	4711	201901	6.085884017
APT	북구	47113	201901	4.974362608
APT	구미시	47190	201901	5.652173913
APT	경상남도	48	201901	5
APT	의창구	48121	201901	4.8
APT	성산구	48123	201901	4.714285714
APT	마산합포구	48125	201901	4.97868372
APT	마산회원구	48127	201901	5.225
APT	진해구	48129	201901	4.981132075
APT	진주시	48170	201901	5.333333333
APT	통영시	48220	201901	5.25
APT	사천시	48240	201901	5.217391304
APT	김해시	48250	201901	5.25
APT	거제시	48310	201901	4.797703287
APT	양산시	48330	201901	5.003605069
APT	제주특별자치시도	50	201901	4.766547648
APT	제주시	50110	201901	4.766547648
YLDSD	서울특별시	11	201901	4.498374014
YLDSD	종로구	11110	201901	5.230775988
YLDSD	중구	11140	201901	5.230775988
YLDSD	용산구	11170	201901	5.230775988
YLDSD	양천구	11470	201901	4.701404536
YLDSD	강서구	11500	201901	4.701404536
YLDSD	구로구	11530	201901	4.701404536
YLDSD	금천구	11545	201901	4.701404536
YLDSD	영등포구	11560	201901	4.701404536
YLDSD	동작구	11590	201901	4.701404536
YLDSD	관악구	11620	201901	4.701404536
YLDSD	서초구	11650	201901	4.137031858
YLDSD	강남구	11680	201901	4.137031858
YLDSD	송파구	11710	201901	4.137031858
YLDSD	강동구	11740	201901	4.137031858
YLDSD	성동구	11200	201901	4.718535637
YLDSD	광진구	11215	201901	4.718535637
YLDSD	동대문구	11230	201901	4.718535637
YLDSD	중랑구	11260	201901	4.718535637
YLDSD	서울시성북구	11290	201901	4.718535637
YLDSD	강북구	11305	201901	4.718535637
YLDSD	서울시도봉구	11320	201901	4.718535637
YLDSD	서울시노원구	11350	201901	4.718535637
YLDSD	은평구	11380	201901	4.899030814
YLDSD	서대문구	11410	201901	4.899030814
YLDSD	마포구	11440	201901	4.899030814
YLDSD	부산광역시	26	201901	8.824145927
YLDSD	대구광역시	27	201901	7
YLDSD	인천광역시	28	201901	7.581191411
YLDSD	광주광역시	29	201901	6.5625
YLDSD	대전광역시	30	201901	8.44030947
YLDSD	울산광역시	31	201901	5.970737478
YLDSD	세종특별자치시	36	201901	10.43232285
YLDSD	경기도	41	201901	6.911350209
YLDSD	강원도	42	201901	8.758273492
YLDSD	충청북도	43	201901	10.81144555
YLDSD	충청남도	44	201901	8.512549312
YLDSD	전라북도	45	201901	8.62320417
YLDSD	전라남도	46	201901	9.554361306
YLDSD	경상북도	47	201901	7.398989682
YLDSD	경상남도	48	201901	6.336960561
YLDSD	제주특별자치시도	50	201901	5.344895928
DD	서울특별시	11	201901	6.240542025
DD	종로구	11110	201901	6.121429672
DD	중구	11140	201901	6.121429672
DD	용산구	11170	201901	6.121429672
DD	양천구	11470	201901	6.315711653
DD	강서구	11500	201901	6.315711653
DD	구로구	11530	201901	6.315711653
DD	금천구	11545	201901	6.315711653
DD	영등포구	11560	201901	6.315711653
DD	동작구	11590	201901	6.315711653
DD	관악구	11620	201901	6.315711653
DD	서초구	11650	201901	5.699745547
DD	강남구	11680	201901	5.699745547
DD	송파구	11710	201901	5.699745547
DD	강동구	11740	201901	5.699745547
DD	성동구	11200	201901	6.283636364
DD	광진구	11215	201901	6.283636364
DD	동대문구	11230	201901	6.283636364
DD	중랑구	11260	201901	6.283636364
DD	서울시성북구	11290	201901	6.283636364
DD	강북구	11305	201901	6.283636364
DD	서울시도봉구	11320	201901	6.283636364
DD	서울시노원구	11350	201901	6.283636364
DD	은평구	11380	201901	6.674759408
DD	서대문구	11410	201901	6.674759408
DD	마포구	11440	201901	6.674759408
DD	부산광역시	26	201901	7.667970573
DD	대구광역시	27	201901	9.036082828
DD	인천광역시	28	201901	9.145498487
